id_institucion,id_comuna,nombre_institucion,nivel,afiliacion_institucion
22573,267,Escuela Particular Santa Cruz,Basico/Medio,Publica
22574,267,Escuela Particular Manuel Rojas,Basico/Medio,Publica
22575,267,Escuela Particular Augusto Winter,Basico/Medio,Publica
22576,267,Escuela Particular Dagoberto Godoy,Basico/Medio,Publica
22577,267,Escuela Particular Diego De Almagro,Basico/Medio,Publica
22578,267,Escuela Ruca Raqui,Basico/Medio,Publica
22579,267,Escuela Gabriela Mistral,Basico/Medio,Publica
22580,267,Escuela Santa Isabel,Basico/Medio,Privada
22581,267,Escuela Particular Ralico,Basico/Medio,Privada
22582,267,Colegio Cumbres Del Budi,Basico/Medio,Publica
22583,267,Liceo Coeducacional Intercultural Pablo Neru,Basico/Medio,Publica
22584,267,Liceo Tecnico Profesional Puerto Saavedra,Basico/Medio,Publica
22585,267,Escuela Basica Renacer,Basico/Medio,Privada
22586,253,Liceo Publico Bicentenario De Excelencia Claudio Arrau Leon,Basico/Medio,Publica
22587,253,Romilio Adriazola,Basico/Medio,Publica
22588,253,Complejo Educacional Darío Salas,Basico/Medio,Publica
22589,253,Escuela Basica Kim Ruka,Basico/Medio,Publica
22590,253,Escuela Basica Nehuentue,Basico/Medio,Publica
22591,253,Escuela Tranapuente,Basico/Medio,Publica
22592,253,Escuela Basica El Circo,Basico/Medio,Publica
22593,253,Escuela Municipal Dinamarca,Basico/Medio,Publica
22594,253,Escuela Basica Los Corrales,Basico/Medio,Privada
22595,253,"Escuela Basica Dinamarca, Lucero",Basico/Medio,Publica
22596,253,Escuela Basica Santa Celia,Basico/Medio,Publica
22597,253,Escuela Basica Pailacoyan,Basico/Medio,Publica
22598,253,Escuela Basica Las Damas,Basico/Medio,Privada
22599,253,Escuela Villa Las Araucarias,Basico/Medio,Publica
22600,253,Escuela Basica Camar,Basico/Medio,Privada
22601,253,Escuela Quiripio,Basico/Medio,Publica
22602,253,Escuela Catripulli,Basico/Medio,Publica
22603,253,Escuela Las Minas,Basico/Medio,Privada
22604,253,Escuela Basica El Manzano,Basico/Medio,Publica
22605,253,Escuela Basica Quillen,Basico/Medio,Publica
22606,253,Escuela Basica Camarones,Basico/Medio,Publica
22607,253,Escuela Basica Puyangue,Basico/Medio,Publica
22608,253,Escuela Basica Chomio,Basico/Medio,Publica
22609,253,Escuela Cullinco,Basico/Medio,Publica
22610,253,Esc. Basica Carlos Palma Lafuente,Basico/Medio,Publica
22611,253,Escuela Basica El Peral,Basico/Medio,Publica
22612,253,Escuela Basica Alto Yupehue,Basico/Medio,Publica
22613,253,Escuela Basica Bajo Yupehue,Basico/Medio,Publica
22614,253,Escuela Basica Matte Y Sanchez,Basico/Medio,Publica
22615,253,Esc. Basica Prof.Guillermo Salgado Carrillo,Basico/Medio,Publica
22616,253,Escuela Basica Chanquin,Basico/Medio,Publica
22617,253,Escuela Basica Las Selvas,Basico/Medio,Privada
22618,253,Escuela Basica San Juan De Trovolhue,Basico/Medio,Publica
22619,253,Escuela Basica Los Laureles,Basico/Medio,Publica
22620,253,Escuela Amuley,Basico/Medio,Publica
22621,253,Escuela Basica Coipuco,Basico/Medio,Privada
22622,253,Escuela Basica Machaco Chico,Basico/Medio,Privada
22623,253,Escuela Basica Coi Coi,Basico/Medio,Publica
22624,253,Escuela Basica Colico,Basico/Medio,Publica
22625,253,Escuela Particular Maranatta,Basico/Medio,Privada
22626,253,Escuela Particular Adventista,Basico/Medio,Publica
22627,253,Escuela Particular El Coigue,Basico/Medio,Publica
22628,253,Escuela Particular Chango,Basico/Medio,Publica
22629,253,Escuela Particular Centro Loncoyamo,Basico/Medio,Publica
22630,253,Escuela Particular Colonia Las Nochas,Basico/Medio,Publica
22631,253,Escuela Particular Vista Hermosa,Basico/Medio,Publica
22632,253,Escuela Codihue,Basico/Medio,Publica
22633,253,Escuela Particular Alto Tirua,Basico/Medio,Publica
22634,253,Escuela Particular Chacamo,Basico/Medio,Privada
22635,253,Escuela Particular Pilmaiquenco,Basico/Medio,Publica
22636,253,Escuela Particular Llihuin,Basico/Medio,Publica
22637,253,Escuela Particular Miraflor De Pancul,Basico/Medio,Publica
22638,253,Escuela Particular El Amanecer,Basico/Medio,Publica
22639,253,Escuela Particular Santa Ingrid,Basico/Medio,Publica
22640,253,Escuela Particular La Alborada,Basico/Medio,Publica
22641,253,Escuela Partic.Jose Miguel Carrera,Basico/Medio,Publica
22642,253,Escuela Particular Javiera Carrera,Basico/Medio,Publica
22643,253,Escuela Particular Eusebio Lillo,Basico/Medio,Privada
22644,253,Escuela Particular Luis Cruz Martinez,Basico/Medio,Publica
22645,253,Escuela Particular Pedro De Valdivia,Basico/Medio,Publica
22646,253,Escuela Particular Ramon Freire,Basico/Medio,Publica
22647,253,Escuela Particular Alonso De Ercilla,Basico/Medio,Publica
22648,253,Escuela Particular Claudio Matte,Basico/Medio,Publica
22649,253,Colegio Dream House,Basico/Medio,Publica
22650,253,Escuela Particular La Montana,Basico/Medio,Publica
22651,253,Escuela Particular Camilo Henriquez,Basico/Medio,Publica
22652,253,Escuela Particular Rucatraro,Basico/Medio,Publica
22653,253,Escuela Especial Arco Iris,Basico/Medio,Publica
22654,253,Escuela Monte Sinaí,Basico/Medio,Privada
22655,253,Escuela Particular Apocalipsis,Basico/Medio,Publica
22656,253,Liceo Particular Comercial Carahue,Basico/Medio,Publica
22657,253,Escuela Particular San Ignacio,Basico/Medio,Publica
22658,253,Escuela Particular Paula Jaraquemada,Basico/Medio,Publica
22659,253,Escuela Particular Santa Olga,Basico/Medio,Publica
22660,253,"Colegio Especial De Trastornos De La Comunicacion Oral Nº 34, Docksta",Basico/Medio,Publica
22661,253,Escuela Mapu- Lafken,Basico/Medio,Publica
22662,253,Escuela Huertos Mineros,Basico/Medio,Publica
22663,253,Escuela Mirtha Avila Valdes,Basico/Medio,Publica
22664,253,Escuela Particular San Matias,Basico/Medio,Publica
22665,253,Escuela Poetisa Gabriela Mistral,Basico/Medio,Publica
22666,253,Escuela Particular El Mirador,Basico/Medio,Publica
22667,253,Escuela Golden House,Basico/Medio,Publica
22668,253,Liceo Municipal Trovolhue,Basico/Medio,Publica
22669,253,Escuela San Miguel De Imperialito,Basico/Medio,Publica
22670,272,Liceo Bicentenario James Mundell,Basico/Medio,Publica
22671,272,Escuela Basica Los Avellanos,Basico/Medio,Publica
22672,272,Escuela Basica Rayen Rungi,Basico/Medio,Publica
22673,272,Escuela Basica Coihue Curaco,Basico/Medio,Publica
22674,272,Escuela Basica Rapahue,Basico/Medio,Publica
22675,272,Esc. Basica Junta Huamaqui,Basico/Medio,Publica
22676,272,Esc. Basica Pichirayen,Basico/Medio,Publica
22677,272,Esc. Basica Santa Carolina,Basico/Medio,Publica
22678,272,Esc. Basica Malalche Bajo,Basico/Medio,Publica
22679,272,Esc. Basica Campanario,Basico/Medio,Publica
22680,272,Esc. Basica El Progreso,Basico/Medio,Publica
22681,272,Esc. Basica Rucapangue,Basico/Medio,Publica
22682,272,Esc. Basica Altamira,Basico/Medio,Publica
22683,272,Esc. Basica Nueva Aurora,Basico/Medio,Publica
22684,272,Liceo Agricola Chol Chol,Basico/Medio,Publica
22685,272,Liceo Intercultural Técnico Profesional Guacolda,Basico/Medio,Publica
22686,272,Escuela Altamira,Basico/Medio,Privada
22687,272,Liceo San Francisco De Asis De Chol Chol,Basico/Medio,Publica
22688,272,Colegio Anglicano William Wilson,Basico/Medio,Publica
22689,272,Escuela Particular Galvarino,Basico/Medio,Publica
22690,272,Escuela Particular Coilaco,Basico/Medio,Publica
22691,272,Escuela Carrerine,Basico/Medio,Publica
22692,272,Escuela Particular Los Condores,Basico/Medio,Publica
22693,272,Escuela Particular Santa Isabel,Basico/Medio,Publica
22694,272,Escuela Particular Los Copihues,Basico/Medio,Publica
22695,272,Escuela Particular Copinche,Basico/Medio,Publica
22696,272,Escuela Particular Dollimco,Basico/Medio,Publica
22697,272,Escuela Particular Hueico,Basico/Medio,Publica
22698,272,Escuela Particular Renaco,Basico/Medio,Publica
22699,272,Escuela Particular La Aurora,Basico/Medio,Publica
22700,272,Escuela Particular Piuhuichen,Basico/Medio,Publica
22701,272,Escuela Particular Coipuco,Basico/Medio,Publica
22702,272,Escuela Particular Pitraco Tosca,Basico/Medio,Publica
22703,272,Escuela Particular Bandera,Basico/Medio,Publica
22704,272,Escuela Particular Arturo Prat,Basico/Medio,Publica
22705,272,Escuela Particular L.Bernardo O`Higgins,Basico/Medio,Publica
22706,272,Escuela Particular Trayenco,Basico/Medio,Publica
22707,272,Escuela Particular Ines De Suarez,Basico/Medio,Publica
22708,272,Escuela Particular Prof.Nimia Rivas,Basico/Medio,Publica
22709,272,Escuela Especial De Lenguaje Chol-Chol,Basico/Medio,Privada
22710,272,Escuela Particular Cacique Colillan,Basico/Medio,Privada
22711,272,Escuela Particular San Lorenzo,Basico/Medio,Publica
22712,272,Colegio De Adultos Inapewma,Basico/Medio,Publica
22713,272,Colegio Emanuel,Basico/Medio,Publica
22714,272,Escuela Nuevos Copihues,Basico/Medio,Publica
22715,289,Liceo San Luis De Alba,Basico/Medio,Publica
22716,289,Colegio Pelchuquin,Basico/Medio,Publica
22717,289,Liceo Politecnico Pesquero,Basico/Medio,Publica
22718,289,Escuela Rural Padre Emilio Tiggelbeck,Basico/Medio,Privada
22719,289,Escuela Rural Maiquillahue,Basico/Medio,Publica
22720,289,Escuela Rural Mississippi,Basico/Medio,Publica
22721,289,Escuela Rural Puringue Rico,Basico/Medio,Privada
22722,289,Escuela Rural Locuche,Basico/Medio,Privada
22723,289,Escuela Rural San Sebastian,Basico/Medio,Publica
22724,289,Escuela Rural Huifco,Basico/Medio,Publica
22725,289,Escuela Rural Alfonso Osses Perez,Basico/Medio,Publica
22726,289,Esc.Rural Jorge Roberto Fontannaz Bluas,Basico/Medio,Publica
22727,289,Escuela Rural Inipulli,Basico/Medio,Publica
22728,289,Escuela Rural Mehuin Bajo,Basico/Medio,Publica
22729,289,Escuela Rural Puringue Pobre,Basico/Medio,Privada
22730,289,Escuela Fray Bernabe De Lucerna,Basico/Medio,Publica
22731,289,Escuela Rural Osvaldo Fernandez V.,Basico/Medio,Publica
22732,289,Escuela Rural Paillaco,Basico/Medio,Publica
22733,289,Escuela Rural Yeco,Basico/Medio,Publica
22734,289,Escuela Rural Pon-Pon,Basico/Medio,Privada
22735,289,Escuela Rural Linguento,Basico/Medio,Publica
22736,289,Escuela Rural Esperanza,Basico/Medio,Publica
22737,289,Escuela Rural Flora Martin Imigo,Basico/Medio,Publica
22738,289,Escuela Rural Eliseo Jaramillo,Basico/Medio,Privada
22739,289,Escuela Valle De Mariquina,Basico/Medio,Publica
22740,289,Escuela Rural Calquinco Alto,Basico/Medio,Publica
22741,289,Escuela Rural Chacayal Lingue,Basico/Medio,Publica
22742,289,Esc.Rural Juan Poblete Saint-Simon,Basico/Medio,Publica
22743,289,Escuela Rural Pedro W. Uribe Oplinger,Basico/Medio,Publica
22744,289,Escuela Rural Tralcao,Basico/Medio,Publica
22745,289,Liceo Bicentenario Santa Cruz,Basico/Medio,Publica
22746,289,Seminario San Fidel,Basico/Medio,Publica
22747,289,Escuela Particular Alepue,Basico/Medio,Publica
22748,289,Escuela Particular Meliquina,Basico/Medio,Publica
22749,289,Escuela Particular Tripayante,Basico/Medio,Publica
22750,289,Escuela Particular Misional Pelchuquin,Basico/Medio,Publica
22751,289,Escuela Particular Madre De Dios,Basico/Medio,Publica
22752,289,Centro De Educacion Especial San Francisco De Asis,Basico/Medio,Privada
22753,289,Escuela Rural El Progreso,Basico/Medio,Publica
22754,289,Centro Abierto San Jose,Basico/Medio,Privada
22755,289,Escuela Particular Puile,Basico/Medio,Publica
22756,289,Escuela Rural  Pufudi,Basico/Medio,Privada
22757,289,Escuela Particular Raluya,Basico/Medio,Publica
22758,289,Colegio Pufudi,Basico/Medio,Publica
22759,289,Escuela Santa Cecilia,Basico/Medio,Publica
22760,289,Escuela Particular Sol Naciente,Basico/Medio,Publica
22761,289,Escuela Herminda Jaramillo Quintana,Basico/Medio,Publica
22762,289,Escuela Particular Millaray,Basico/Medio,Publica
22763,289,Escuela Particular Rosalia Ojeda Sanchez,Basico/Medio,Publica
22764,289,Escuela Padre Luis Beltran,Basico/Medio,Publica
22765,289,Escuela Particular We Liwen,Basico/Medio,Publica
22766,289,Colegio San Jose,Basico/Medio,Publica
22767,289,Escuela San Francisco De Llenehue,Basico/Medio,Publica
22768,289,Escuela Particular Ticalhue,Basico/Medio,Publica
22769,289,Jardin Infantil Los Cisnes,Basico/Medio,Publica
22770,289,Jardin Infantil Los Cachorritos,Basico/Medio,Publica
22771,289,Escuela Especial De Lenguaje Andorra,Basico/Medio,Publica
22772,289,Escuela Especial De Lenguaje Las Vocales,Basico/Medio,Publica
22773,289,Jardin Infantil Carrusel,Basico/Medio,Publica
22774,289,Escuela Particular Mi Futuro,Basico/Medio,Publica
22775,289,Centro Educativo Sagrado Corazon De Jesus,Basico/Medio,Publica
22776,289,Centro De Capac.Lab. Alerce Andino,Basico/Medio,Publica
22777,289,Liceo Mater Populi Dei,Basico/Medio,Publica
22778,289,Esc.Esp. De Lenguaje Rayito De Sol,Basico/Medio,Publica
22779,289,Escuela Particular Martín Tejeda Guzman,Basico/Medio,Publica
22780,289,Esc. Especial De Lenguaje Mi Silabario,Basico/Medio,Publica
22781,294,Escuela Particular El Bosque,Basico/Medio,Publica
22782,294,Liceo Antonio Varas,Basico/Medio,Publica
22783,294,Escuela Rural Ignao,Basico/Medio,Publica
22784,294,Escuela Rural Ilihue,Basico/Medio,Publica
22785,294,Escuela Rural Pitreno,Basico/Medio,Publica
22786,294,Escuela Rural Rininahue,Basico/Medio,Publica
22787,294,Escuela Rural Calcurrupe,Basico/Medio,Publica
22788,294,Escuela Rural Illahuapi,Basico/Medio,Publica
22789,294,Escuela Rural Quillin,Basico/Medio,Publica
22790,294,Escuela Rural La Ensenada,Basico/Medio,Publica
22791,294,Escuela Rural La Junta,Basico/Medio,Publica
22792,294,Escuela Rural Pitriuco,Basico/Medio,Publica
22793,294,Escuela Rural Rininahue Alto,Basico/Medio,Privada
22794,294,Escuela Particular Auquinco,Basico/Medio,Publica
22795,294,Escuela Particular Carran,Basico/Medio,Publica
22796,294,Escuela Particular Los Guindos,Basico/Medio,Publica
22797,294,Escuela Particular Rupumeica,Basico/Medio,Publica
22798,294,Escuela Particular Pocura,Basico/Medio,Publica
22799,294,Escuela Rural Maihue,Basico/Medio,Publica
22800,294,Escuela Particular Hueimen,Basico/Medio,Publica
22801,294,Escuela Particular Ilihue,Basico/Medio,Publica
22802,294,Escuela Particular Mayay,Basico/Medio,Publica
22803,294,Escuela Particular Carran Chico,Basico/Medio,Publica
22804,294,Centro Abierto Rucantu,Basico/Medio,Privada
22805,294,Escuela Particular Comuy,Basico/Medio,Publica
22806,294,Escuela Particular Estrella Solitaria,Basico/Medio,Publica
22807,294,Escuela Particular Melipue,Basico/Medio,Privada
22808,294,Liceo Bicentenario Complejo Educacional Ignao,Basico/Medio,Publica
22809,294,Centro Educacional Integrado De Adultos Latinoamericano,Basico/Medio,Publica
22810,97,Colegio Anglo American International,Basico/Medio,Privada
22811,97,Liceo Estados Americanos,Basico/Medio,Privada
22812,97,Escuela Basica General Diego Aracena A.,Basico/Medio,Privada
22813,97,Escuela Diferencial F N°254 Madre Tierra Lo Barnechea,Basico/Medio,Publica
22814,97,Instituto Fermin Vivaceta,Basico/Medio,Publica
22815,97,Escuela De Farellones,Basico/Medio,Publica
22816,97,Colegio Parroquial Santa Rosa De Lo Barnechea,Basico/Medio,Publica
22817,97,Colegio La Dehesa,Basico/Medio,Privada
22818,97,Colegio San Juan De Kronstadt,Basico/Medio,Publica
22819,97,Colegio Anglo American International School,Basico/Medio,Privada
22820,97,Colegio The Newland School,Basico/Medio,Privada
22821,97,Colegio Nido De Aguilas,Basico/Medio,Privada
22822,97,Colegio Apoquindo Hombres,Basico/Medio,Privada
22823,97,Colegio Apoquindo Femenino,Basico/Medio,Privada
22824,97,Colegio Lincoln International Academy,Basico/Medio,Privada
22825,97,Colegio Craighouse,Basico/Medio,Privada
22826,97,Colegio Santiago College,Basico/Medio,Privada
22827,97,Instituto Hebreo Dr Chaim Weizmann-Ort,Basico/Medio,Privada
22828,97,Colegio The Mayflower School,Basico/Medio,Privada
22829,97,Colegio Bicentenario San Esteban Martir,Basico/Medio,Publica
22830,97,Colegio Huinganal,Basico/Medio,Privada
22831,97,Escuela De Pavulos N°2471 Escuela Pre Escolar Cantagallo,Basico/Medio,Privada
22832,97,Colegio Santa Catalina De Siena San Alberto Hurtado,Basico/Medio,Privada
22833,97,Colegio The Chadwih School Vitacura,Basico/Medio,Privada
22834,97,Colegio Polivalente San Rafael,Basico/Medio,Publica
22835,97,Colegio Tabor Y Nazareth,Basico/Medio,Privada
22836,97,Colegio Huelquen Montessori,Basico/Medio,Privada
22837,97,Complejo Educ. Eduardo Cuevas Valdes,Basico/Medio,Publica
22838,97,The Chadwih School,Basico/Medio,Privada
22839,97,Colegio Los Alerces,Basico/Medio,Privada
22840,97,Escuela Básica N°1581 Eliezer Ben Jehudá,Basico/Medio,Privada
22841,97,Esc. De Parv.Beato Padre Alberto Hurtado,Basico/Medio,Publica
22842,97,Colegio Maimonides School,Basico/Medio,Privada
22843,97,Colegio Bertait College,Basico/Medio,Privada
22844,97,Colegio Betterland School,Basico/Medio,Publica
22845,97,Escuela Particular N_ 1796 Nuevo Horizonte,Basico/Medio,Publica
22846,97,Escuela Basica Savia Nova,Basico/Medio,Privada
22847,97,Esc. Esp. San Andres De Lo Barnechea,Basico/Medio,Publica
22848,97,Liceo Poliv. San Jose De Lo Barnechea,Basico/Medio,Publica
22849,97,Escuela Basica N°1906 The International Preparatory School,Basico/Medio,Privada
22850,97,Colegio Everest,Basico/Medio,Privada
22851,97,Colegio Part. Chadwick,Basico/Medio,Privada
22852,97,Colegio Lo Barnechea,Basico/Medio,Publica
22853,97,Escuela Especial Santa Blanca,Basico/Medio,Publica
22854,97,Educar Lo Barnechea,Basico/Medio,Privada
22855,97,Colegio The Southland,Basico/Medio,Privada
22856,97,Sala Cuna Y Jardín Infantil Los Duendecitos,Basico/Medio,Privada
22857,97,Centro Vitamina Los Trapenses,Basico/Medio,Privada
22858,97,Jardin Infantil Beginners,Basico/Medio,Privada
22859,97,Jardin Infantil Y Sala Cuna Kids Way,Basico/Medio,Privada
22860,97,Sala Cuna Y Jardin Infantil Bosque Colores,Basico/Medio,Privada
22861,97,Jardin Infantil Little Stars,Basico/Medio,Privada
22862,97,Jardin Infantil Poki Play,Basico/Medio,Privada
22863,97,Jardin Infantil Mahay Montessori,Basico/Medio,Privada
22864,286,Liceo Bicentenerio De Excelencia Camilo Henriquez Gonzalez De Lanco.,Basico/Medio,Publica
22865,286,Escuela Felipe Barthou Corbeaux,Basico/Medio,Publica
22866,286,Liceo Republica Del Brasil,Basico/Medio,Publica
22867,286,Escuela Rural Panguinilahue,Basico/Medio,Publica
22868,286,Escuela Rural Reduccion Antilhue,Basico/Medio,Publica
22869,286,Escuela Rural Rucaklen,Basico/Medio,Publica
22870,286,Escuela Rural Puquine Bajo,Basico/Medio,Publica
22871,286,Escuela Rural Comunidad Chinura,Basico/Medio,Privada
22872,286,Escuela Rural Aylin,Basico/Medio,Publica
22873,286,Escuela Rural El Tallo,Basico/Medio,Publica
22874,286,Escuela Rural Reduccion Quemchue,Basico/Medio,Privada
22875,286,Escuela Rural Huenuye,Basico/Medio,Privada
22876,286,Escuela Rural Minas De Hueima,Basico/Medio,Publica
22877,286,Escuela Rural Quilche,Basico/Medio,Privada
22878,286,Escuela Rural Huipel,Basico/Medio,Privada
22879,286,Escuela Rural Chosdoy Alto,Basico/Medio,Publica
22880,286,Escuela Alberto Cordova Latorre,Basico/Medio,Publica
22881,286,Escuela Particular Padre Carlos,Basico/Medio,Publica
22882,286,Escuela Particular San Francisco,Basico/Medio,Publica
22883,286,Escuela Particular San Sebastian,Basico/Medio,Publica
22884,286,Escuela Particular Guido Beck,Basico/Medio,Publica
22885,286,Liceo Agricola Femenina Maria Reina,Basico/Medio,Publica
22886,286,Liceo Padre Alcuino,Basico/Medio,Publica
22887,286,Escuela Particular Los Sauces,Basico/Medio,Publica
22888,286,Colegio Maria Reina,Basico/Medio,Publica
22889,286,Escuela Particular Maranata,Basico/Medio,Publica
